Obs#,Time,Date,Species,t_or_b,Plant,Location,configName,configAuthor,Sample,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,leaf_width,rh_s,rh_r,Tref,Tmeas,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,type,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,aw,Bla,Blb,Blc,Bld,Ble,chamber,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
67,11:39:42,3/15/24,Eschscholzia californica,b,KG_12,"37.72540, 122.48172",Petals,Kevin Simonin,67,0.002815908,2.53226688,0.00281278,0.074592681,0.65617,0.653426,3.277652122,2.621482122,6.480891,6.508106,32.50993971,0.4417875,7.5,20.22,20.14,25.34,25.51,25.51,100.82,120.3,119.2,0.9,1976,4.094,11:33:02,3/15/24,-0.04,1,0,0.001,-9999,0.003,0.003,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.43615,2.472315,1.354463,0.844942,0.269029,0.002103,0.41298,1.839621,40.42411,0.000143,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
68,11:39:52,3/15/24,Eschscholzia californica,b,KG_12,"37.72540, 122.48173",Petals,Kevin Simonin,68,9.39E-05,2.53097928,9.39E-05,0.0025115,0.664742,0.664649,3.306965507,2.642223507,6.592126,6.593043,32.80068942,0.4417875,7.5,20.47,20.47,25.35,25.66,25.66,100.82,120.2,119.7,0.4,1940,4.093,11:33:02,3/15/24,-0.04,1,0,0,-9999,0.001,0.001,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.436689,2.472737,1.353334,0.845948,0.268915,0.003735,0.41316,1.807724,40.412666,0.000144,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
69,11:40:04,3/15/24,Eschscholzia californica,b,KG_12,"37.72540, 122.48174",Petals,Kevin Simonin,69,-0.00027178,2.52969032,-0.000271809,-0.007233438,0.713113,0.71338,3.342443659,2.629330659,7.074951,7.072309,33.14929742,0.4417875,7.5,21.94,21.95,25.37,25.84,25.84,100.83,120.1,120.6,-0.4,1859,4.094,11:33:02,3/15/24,-0.04,1,0.001,0.001,-9999,-0.001,-0.002,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.439068,2.47519,1.352998,0.84815,0.268724,0.005707,0.413255,1.736807,40.415882,0.000149,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
73,11:43:06,3/15/24,Eschscholzia californica,b,KG_13,"37.72540, 122.48178",Petals,Kevin Simonin,73,0.002210692,2.53097928,0.002208763,0.054030818,0.678756,0.676767,3.099070048,2.420314048,6.71211,6.731835,30.73559504,0.4417875,7.5,20.45,20.39,25.72,24.57,24.57,100.83,120.2,120.8,-0.5,1022,4.092,11:33:02,3/15/24,-0.04,1,-0.001,0.001,-9999,0.002,0.001,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.436523,2.47266,1.353778,0.848669,0.265025,-0.013427,0.416323,1.002751,40.396572,0.000144,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
74,11:43:27,3/15/24,Eschscholzia californica,b,KG_13,"37.72540, 122.48179",Petals,Kevin Simonin,74,0.001832229,2.53097928,0.001830904,0.043904213,0.685555,0.683939,3.058524032,2.372969032,6.783125,6.799152,30.3334725,0.4417875,7.5,20.65,20.61,25.72,24.35,24.35,100.83,120.2,120.7,-0.4,948,4.091,11:43:18,3/15/24,-0.08,1,0,0.001,-9999,0.005,-0.003,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.436865,2.473065,1.353605,0.848265,0.264988,-0.015988,0.416629,0.937874,40.371895,0.000147,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
75,11:43:39,3/15/24,Eschscholzia californica,b,KG_13,"37.72540, 122.48180",Petals,Kevin Simonin,75,-0.005757774,2.53226688,-0.005770895,-0.140343319,0.683603,0.688765,3.089814022,2.406211022,6.830882,6.779692,30.6437967,0.4417875,7.5,20.6,20.75,25.72,24.52,24.52,100.83,120.3,120.7,-0.3,988,4.09,11:43:18,3/15/24,-0.08,1,-0.002,-0.002,-9999,-0.003,-0.004,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.437103,2.472969,1.354157,0.848338,0.264999,-0.014022,0.416864,0.97361,40.364742,0.000149,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
79,11:45:07,3/15/24,Eschscholzia californica,b,KG_14,"37.72540, 122.48184",Petals,Kevin Simonin,79,0.000529639,2.52969032,0.000529528,0.013523653,0.682534,0.682036,3.208224368,2.525690368,6.763682,6.768623,31.8149977,0.4417875,7.5,20.69,20.68,25.62,25.15,25.15,100.84,120.1,120.6,-0.4,1615,4.09,11:43:18,3/15/24,-0.08,1,0,0.001,-9999,-0.001,0.001,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.436997,2.473146,1.353011,0.848209,0.266117,-0.005354,0.418213,1.523158,40.27927,0.000138,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
80,11:45:15,3/15/24,Eschscholzia californica,b,KG_14,"37.72540, 122.48185",Petals,Kevin Simonin,80,-0.001598153,2.53097928,-0.001599163,-0.043174162,0.688731,0.69032,3.356330238,2.667599238,6.846346,6.830586,33.28702011,0.4417875,7.5,20.88,20.93,25.62,25.91,25.91,100.83,120.2,120.8,-0.5,1533,4.09,11:43:18,3/15/24,-0.08,1,0,0,-9999,-0.001,0.001,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.437402,2.47346,1.353399,0.848561,0.26611,0.003579,0.418403,1.451254,40.281773,0.000137,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
81,11:45:23,3/15/24,Eschscholzia californica,b,KG_14,"37.72540, 122.48186",Petals,Kevin Simonin,81,0.001201782,2.53097928,0.001201212,0.037422048,0.683457,0.68208,3.755200788,3.071743788,6.765125,6.778786,37.24658587,0.4417875,7.5,20.72,20.68,25.62,27.82,27.82,100.82,120.2,121,-0.7,1566,4.09,11:43:18,3/15/24,-0.08,1,0,0,-9999,0.001,-0.002,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.436993,2.473186,1.353223,0.848989,0.266085,0.026478,0.418614,1.47964,40.276764,0.000141,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
84,11:47:02,3/15/24,Eschscholzia californica,b,KG_15,"37.72540, 122.48189",Petals,Kevin Simonin,84,-0.001910818,2.53226688,-0.001912261,-0.053470669,0.67501,0.676977,3.436652968,2.761642968,6.71469,6.695185,34.08701615,0.4417875,7.5,20.32,20.38,25.73,26.31,26.31,100.82,120.3,120.8,-0.4,181,4.088,11:43:18,3/15/24,-0.08,1,-0.001,0,-9999,0.002,-0.001,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.436505,2.47251,1.354495,0.848568,0.264883,0.006895,0.420697,0.266187,40.312885,0.000138,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
85,11:47:10,3/15/24,Eschscholzia californica,b,KG_15,"37.72540, 122.48190",Petals,Kevin Simonin,85,0.00146923,2.53226688,0.001468378,0.048867693,0.702729,0.700932,3.980072581,3.277343581,6.952018,6.969839,39.4770143,0.4417875,7.5,21.16,21.1,25.73,28.82,28.82,100.82,120.3,120.8,-0.4,547,4.087,11:43:18,3/15/24,-0.08,1,0,-0.001,-9999,0.001,0.003,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.437667,2.473907,1.354497,0.848533,0.264868,0.037312,0.420797,0.586814,40.311813,0.000138,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
86,11:47:19,3/15/24,Eschscholzia californica,b,KG_15,"37.72540, 122.48191",Petals,Kevin Simonin,86,0.006379104,2.53226688,0.006363074,0.216368526,0.743298,0.735345,4.089757916,3.346459916,7.29323,7.372103,40.5609235,0.4417875,7.5,22.37,22.13,25.74,29.29,29.29,100.83,120.3,120.5,-0.2,1981,4.084,11:43:18,3/15/24,-0.08,1,0.002,0.005,-9999,-0.001,-0.006,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.439317,2.475926,1.353862,0.847934,0.264807,0.04295,0.420945,1.844001,40.289284,0.000146,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
90,11:48:56,3/15/24,Eschscholzia californica,b,KG_16,"37.72540, 122.48195",Petals,Kevin Simonin,90,-0.001428789,2.53097928,-0.001429596,-0.04396978,0.628277,0.629894,3.659823004,3.031546004,6.25427,6.23821,36.34021452,0.4417875,7.5,19.1,19.15,25.57,27.38,27.38,100.71,120.2,120.7,-0.5,1688,4.087,11:43:18,3/15/24,-0.08,1,0,0,-9999,-0.001,-0.002,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.43451,2.470454,1.353209,0.84838,0.266583,0.021716,0.422463,1.587288,40.220978,0.000142,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
91,11:49:03,3/15/24,Eschscholzia californica,b,KG_16,"37.72540, 122.48196",Petals,Kevin Simonin,91,-0.000712706,2.53097928,-0.000712907,-0.018456891,0.619347,0.620026,3.177782389,2.558435389,6.155798,6.149056,31.55065914,0.4417875,7.5,18.84,18.87,25.56,24.99,24.99,100.72,120.2,120.6,-0.4,1468,4.087,11:43:18,3/15/24,-0.08,1,0.001,0.002,-9999,-0.003,-0.001,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.434048,2.470023,1.353335,0.848196,0.266751,-0.006618,0.422525,1.394443,40.210606,0.000145,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
92,11:49:10,3/15/24,Eschscholzia californica,b,KG_16,"37.72540, 122.48197",Petals,Kevin Simonin,92,-0.001079162,2.53097928,-0.001079622,-0.027724467,0.621997,0.623016,3.158884603,2.536887603,6.188021,6.177894,31.37549268,0.4417875,7.5,18.94,18.98,25.54,24.89,24.89,100.68,120.2,120.7,-0.4,1429,4.086,11:43:18,3/15/24,-0.08,1,0,0.001,-9999,0.002,-0.002,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.434232,2.470196,1.353692,0.848277,0.266935,-0.007552,0.422637,1.360242,40.194153,0.000139,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
96,11:51:13,3/15/24,Eschscholzia californica,b,KG_17,"37.72540, 122.48201",Petals,Kevin Simonin,96,-0.000689602,2.54634072,-0.000689789,-0.016601641,0.625752,0.626357,3.007591211,2.381839211,6.215274,6.20927,29.84313565,0.4417875,7.5,19.17,19.19,25.44,24.07,24.07,100.78,121.4,120,1.2,289,4.085,11:43:18,3/15/24,-0.08,1,0,0.001,-9999,-0.001,0.001,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.434598,2.470599,1.362579,0.846645,0.268009,-0.015916,0.424432,0.36038,40.146233,0.00014,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
97,11:51:21,3/15/24,Eschscholzia californica,b,KG_17,"37.72540, 122.48202",Petals,Kevin Simonin,97,-0.002597631,2.52969032,-0.002600302,-0.064225742,0.620336,0.622702,3.064025582,2.443689582,6.178732,6.155252,30.40311155,0.4417875,7.5,19.02,19.09,25.43,24.38,24.38,100.78,120.1,120.6,-0.5,628,4.085,11:43:18,3/15/24,-0.08,1,-0.001,-0.001,-9999,-0.002,0.002,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.434439,2.470341,1.352398,0.848127,0.26814,-0.012187,0.424465,0.657899,40.158749,0.000134,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
98,11:51:29,3/15/24,Eschscholzia californica,b,KG_17,"37.72540, 122.48203",Petals,Kevin Simonin,98,-0.005737661,2.53097928,-0.005750697,-0.140210496,0.652176,0.657336,3.064025582,2.411849582,6.522359,6.471159,30.40311155,0.4417875,7.5,20.01,20.17,25.41,24.38,24.38,100.78,120.2,120.6,-0.4,182,4.084,11:43:18,3/15/24,-0.08,1,-0.002,-0.001,-9999,0.005,0.003,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.436196,2.472022,1.353154,0.848155,0.268257,-0.012074,0.424547,0.266724,40.163757,0.000142,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
102,11:53:24,3/15/24,Eschscholzia californica,b,KG_18,"37.72540, 122.48207",Petals,Kevin Simonin,102,0.002734675,2.53097928,0.002731723,0.064059784,0.594071,0.591712,2.916723715,2.322652715,5.870407,5.893813,28.93575115,0.4417875,7.5,18.41,18.33,25.25,23.56,23.56,100.8,120.2,120.7,-0.4,926,4.083,11:43:18,3/15/24,-0.08,1,0,0,-9999,-0.005,0.001,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.433208,2.469312,1.353464,0.848361,0.270018,-0.019541,0.426697,0.919238,40.165901,0.000142,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
103,11:53:44,3/15/24,Eschscholzia californica,b,KG_18,"37.72540, 122.48208",Petals,Kevin Simonin,103,0.002821716,2.53097928,0.002818574,0.064366631,0.607394,0.605024,2.869596592,2.262202592,6.001968,6.025483,28.46822016,0.4417875,7.5,18.86,18.78,25.22,23.29,23.29,100.8,120.2,120.5,-0.3,778,4.083,11:53:35,3/15/24,-0.02,1,0,0,-9999,0.002,0.003,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.433956,2.469989,1.353186,0.847905,0.270391,-0.022254,0.427003,0.789512,40.15374,0.000148,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
104,11:53:55,3/15/24,Eschscholzia californica,b,KG_18,"37.72540, 122.48209",Petals,Kevin Simonin,104,0.005646092,2.53097928,0.005633525,0.133025965,0.595549,0.59065,2.934349191,2.338800191,5.859257,5.907861,29.10771939,0.4417875,7.5,18.52,18.36,25.19,23.66,23.66,100.81,120.2,120.8,-0.5,614,4.082,11:53:35,3/15/24,-0.02,1,0,0.002,-9999,0.006,0,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.433265,2.469407,1.35349,0.848472,0.270645,-0.017718,0.427183,0.645581,40.165901,0.000143,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
4,11:03:24,3/15/24,Eschscholzia californica,t,KG_1,"37.72540, 122.48109",Petals,Kevin Simonin,4,0.0045696,2.53097928,0.004561365,0.091305262,0.62132,0.617955,2.608531716,1.987211716,6.125172,6.158524,25.85520582,0.4417875,7.5,22.87,22.74,22.39,21.72,21.72,100.89,120.2,121,-0.6,7,4.125,11:01:15,3/15/24,-0.04,1,0.002,-0.001,-9999,-0.001,-0.001,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.440751,2.477166,1.35366,0.848934,0.302748,-0.007141,0.371791,0.113084,41.550278,0.000139,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
5,11:03:43,3/15/24,Eschscholzia californica,t,KG_1,"37.72540, 122.48110",Petals,Kevin Simonin,5,0.004049429,2.53097928,0.004042961,0.081880039,0.578271,0.575252,2.589461875,2.011190875,5.701716,5.731638,25.66618967,0.4417875,7.5,21.33,21.22,22.35,21.6,21.6,100.89,120.2,121,-0.7,5,4.126,11:01:15,3/15/24,-0.04,1,-0.001,-0.001,-9999,0,-0.001,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.438289,2.474591,1.353278,0.848995,0.303166,-0.008108,0.372308,0.111764,41.545631,0.000138,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
6,11:04:05,3/15/24,Eschscholzia californica,t,KG_1,"37.72540, 122.48111",Petals,Kevin Simonin,6,0.004045617,2.53097928,0.00403916,0.079286207,0.637536,0.634615,2.586295464,1.948759464,6.290086,6.319043,25.63480487,0.4417875,7.5,23.57,23.46,22.32,21.58,21.58,100.89,120.2,121.2,-0.9,8,4.124,11:01:15,3/15/24,-0.04,1,0.001,-0.001,-9999,0,-0.002,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.441908,2.478341,1.353086,0.849541,0.303633,-0.007896,0.372822,0.114492,41.522026,0.000142,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
10,11:06:18,3/15/24,Eschscholzia californica,t,KG_2,"37.72540, 122.48115",Petals,Kevin Simonin,10,0.006128003,2.53097928,0.006113201,0.114938215,0.59421,0.589974,2.462386499,1.868176499,5.847821,5.889817,24.40664584,0.4417875,7.5,22.16,22.01,22.17,20.78,20.78,100.89,120.2,121,-0.7,100,4.122,11:01:15,3/15/24,-0.04,1,-0.001,-0.001,-9999,0.001,-0.003,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.439591,2.47602,1.353105,0.849021,0.305413,-0.015252,0.376375,0.194587,41.46981,0.000143,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
11,11:06:30,3/15/24,Eschscholzia californica,t,KG_2,"37.72540, 122.48116",Petals,Kevin Simonin,11,0.004126505,2.53097928,0.004119788,0.076554174,0.613151,0.61033,2.459356592,1.846205592,6.049532,6.077498,24.37661405,0.4417875,7.5,22.9,22.8,22.15,20.76,20.76,100.89,120.2,121,-0.7,97,4.123,11:01:15,3/15/24,-0.04,1,-0.002,0,-9999,-0.005,-0.003,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.440868,2.477258,1.353233,0.84895,0.305696,-0.015179,0.376566,0.191849,41.449783,0.000144,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
12,11:06:41,3/15/24,Eschscholzia californica,t,KG_2,"37.72540, 122.48117",Petals,Kevin Simonin,12,0.01206998,2.5284,0.012012635,0.223131093,0.615416,0.607179,2.460871137,1.845455137,6.018467,6.100113,24.3916259,0.4417875,7.5,23.02,22.71,22.12,20.77,20.77,100.89,120,121,-0.8,98,4.122,11:01:15,3/15/24,-0.04,1,-0.001,0,-9999,-0.003,-0.001,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.440735,2.477457,1.352127,0.849034,0.305986,-0.014872,0.37682,0.193147,41.440487,0.000146,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
16,11:10:19,3/15/24,Eschscholzia californica,t,KG_3,"37.72540, 122.48121",Petals,Kevin Simonin,16,0.005925512,2.53226688,0.005911679,0.106546875,0.575171,0.571246,2.367034659,1.791863659,5.662319,5.701224,23.4615389,0.4417875,7.5,22.13,21.98,21.66,20.14,20.14,100.89,120.3,120.7,-0.3,3,4.12,11:01:15,3/15/24,-0.04,1,-0.001,0,-9999,0.001,0,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.439613,2.476032,1.354612,0.848286,0.311688,-0.016577,0.381231,0.110232,41.192291,0.000144,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
17,11:10:31,3/15/24,Eschscholzia californica,t,KG_3,"37.72540, 122.48122",Petals,Kevin Simonin,17,0.006808476,2.52969032,0.006790201,0.125208788,0.609003,0.604384,2.441245629,1.832242629,5.990439,6.036219,24.19710208,0.4417875,7.5,23.46,23.28,21.64,20.64,20.64,100.89,120.1,106.4,11.4,3,4.12,11:01:15,3/15/24,-0.04,1,0.002,-0.002,-9999,-0.003,-0.001,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.44172,2.478263,1.352616,0.815566,0.311973,-0.010751,0.381522,0.10973,41.185856,0.000138,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
18,11:10:41,3/15/24,Eschscholzia californica,t,KG_3,"37.72540, 122.48123",Petals,Kevin Simonin,18,0.004795108,2.52969032,0.004786036,0.086451581,0.593813,0.590624,2.389087543,1.795274543,5.854614,5.886228,23.68246969,0.4417875,7.5,22.9,22.78,21.62,20.29,20.29,100.88,120.1,120.8,-0.6,4,4.118,11:01:15,3/15/24,-0.04,1,0.001,0.001,-9999,-0.002,0.001,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.440911,2.477332,1.352954,0.84855,0.312192,-0.0145,0.381761,0.110482,41.184425,0.000138,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
22,11:13:12,3/15/24,Eschscholzia californica,t,KG_4,"37.72540, 122.48127",Petals,Kevin Simonin,22,0.007932271,2.53226688,0.007907501,0.143881508,0.562755,0.557455,2.371430912,1.808675912,5.5263,5.578844,23.50977408,0.4417875,7.5,21.95,21.74,21.44,20.17,20.17,100.87,120.3,121,-0.6,7,4.117,11:12:24,3/15/24,-0.05,1,0,-0.001,-9999,0,-0.002,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.439267,2.475786,1.3541,0.848945,0.314522,-0.013639,0.385291,0.113246,41.080357,0.000144,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
23,11:13:41,3/15/24,Eschscholzia californica,t,KG_4,"37.72540, 122.48128",Petals,Kevin Simonin,23,0.006489518,2.53226688,0.00647293,0.116093721,0.59633,0.592055,2.378773898,1.782443898,5.869416,5.911798,23.58257061,0.4417875,7.5,23.31,23.14,21.4,20.22,20.22,100.87,120.3,121,-0.5,9,4.117,11:12:24,3/15/24,-0.05,1,0,-0.002,-9999,-0.001,0,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.441527,2.478064,1.354595,0.848931,0.314956,-0.012697,0.386067,0.114775,41.083572,0.000141,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
24,11:13:51,3/15/24,Eschscholzia californica,t,KG_4,"37.72540, 122.48129",Petals,Kevin Simonin,24,0.008777826,2.52969032,0.008747473,0.156878735,0.590473,0.584686,2.372897918,1.782424918,5.796204,5.853574,23.52431762,0.4417875,7.5,23.1,22.87,21.39,20.18,20.18,100.87,120.1,121,-0.8,8,4.115,11:12:24,3/15/24,-0.05,1,0,-0.001,-9999,-0.003,0.003,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.441095,2.477715,1.352561,0.849095,0.31512,-0.013025,0.386331,0.114345,41.079998,0.000149,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
28,11:16:30,3/15/24,Eschscholzia californica,t,KG_5,"37.72540, 122.48133",Petals,Kevin Simonin,28,0.002442283,2.53097928,0.002439929,0.053856156,0.603776,0.601792,2.792530509,2.188754509,5.966309,5.985985,27.68719522,0.4417875,7.5,23.49,23.42,21.48,22.84,22.84,100.86,120.2,121,-0.7,110,4.114,11:12:24,3/15/24,-0.05,1,0,-0.001,-9999,0.003,0.003,-9999,1,115,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.441957,2.47836,1.353601,0.849092,0.314026,0.016289,0.391193,0.203895,41.092155,0.000139,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2024-02-26T22:08:31.163Z
