SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
29,16:00:35,3/7/25,Petal_2025,glb and ks,,Perry,15,top  ,0.009493,1.903443,0.009446,0.101851,0.93033,0.924653,2.010659,1.080329,9.094943,9.150774,19.776953,0.441786,7.5,47.63,47.34,17.07,17.53,17.53,101.67,79.9,80.1,-0.3,1436,4.139,15:57:17,3/7/25,-0.26,1,0,0.001,-0.002,-0.001,0.001,0.002,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.478639,2.517069,1.062214,0.758194,0.374838,0.006412,0.123995,1.365922,38.92815,0.000141,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-03T23:21:16.747Z
31,16:01:21,3/7/25,Petal_2025,glb and ks,,Perry,16,top  ,0.006761,1.902018,0.006737,0.05854,0.931435,0.928169,1.80304,0.871605,9.128378,9.160499,17.732582,0.441786,7.5,47.9,47.74,17,15.81,15.81,101.68,79.8,80.2,-0.6,112,4.138,15:57:17,3/7/25,-0.26,1,0,0.001,-0.003,-0.001,-0.003,-0.003,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.479225,2.517497,1.061695,0.75854,0.375944,-0.011521,0.127991,0.205794,38.883804,0.000134,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-03T23:21:16.747Z
33,16:02:10,3/7/25,Petal_2025,glb and ks,,Perry,17,top  ,0.004853,1.898306,0.004841,0.041597,0.926028,0.923701,1.787976,0.861948,9.085286,9.108169,17.586073,0.441786,7.5,48.1,47.98,16.84,15.68,15.68,101.67,79.6,79.8,-0.3,137,4.134,15:57:17,3/7/25,-0.26,1,0,-0.001,-9999,-0.004,-0.004,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.479611,2.517828,1.060347,0.757571,0.378333,-0.011189,0.132055,0.227119,38.807632,0.000139,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-03T23:21:16.747Z
35,16:02:41,3/7/25,Petal_2025,glb and ks,,Perry,18,top  ,0.008752,1.902967,0.008712,0.071905,0.922855,0.918846,1.750946,0.828091,9.037427,9.076858,17.221649,0.441786,7.5,48.08,47.87,16.79,15.36,15.36,101.67,79.8,79.5,0.4,137,4.137,15:57:17,3/7/25,-0.26,1,0,0,-9999,-0.002,-0.004,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.479467,2.517808,1.062041,0.756935,0.379055,-0.014187,0.134538,0.226996,38.754345,0.000136,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-03T23:21:16.747Z
37,16:03:21,3/7/25,Petal_2025,glb and ks,,Perry,19,top  ,0.005258,1.901924,0.005244,0.045472,0.921721,0.919184,1.791664,0.869943,9.040568,9.065522,17.621784,0.441786,7.5,48.18,48.04,16.74,15.71,15.71,101.67,79.8,79.9,-0.2,146,4.137,15:57:17,3/7/25,-0.26,1,0,0,-9999,0.001,0,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.479717,2.517955,1.061661,0.757838,0.37981,-0.009766,0.137798,0.235376,38.702488,0.000138,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-03T23:21:16.747Z
39,16:04:13,3/7/25,Petal_2025,glb and ks,,Perry,20,top  ,0.001716,1.897745,0.001714,0.015074,0.926546,0.925703,1.808402,0.881855,9.106229,9.114524,17.789423,0.441786,7.5,48.59,48.55,16.69,15.86,15.86,101.66,79.5,79.5,0.1,149,4.135,15:57:17,3/7/25,-0.26,1,0,-0.001,-0.003,-0.002,-0.004,-0.003,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,2.480445,2.518581,1.060143,0.756929,0.380627,-0.0076,0.141978,0.237616,38.631321,0.000139,2.400461,-0.000053,1,2.435166,-0.000058,1,0.601058,0.603298,0.107219,0,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-03T23:21:16.747Z
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,bottom,0.01121975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,top,0.00610815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
