Date, PAR(µmol/m²s)
Mar 13 2025 8:30:00 PM, -10.794
Mar 13 2025 8:35:00 PM, -10.716
Mar 13 2025 8:40:00 PM, -10.654
Mar 13 2025 8:45:00 PM, -10.525
Mar 13 2025 8:50:00 PM, -10.457
Mar 13 2025 8:55:00 PM, -10.403
Mar 13 2025 9:00:00 PM, -10.305
Mar 13 2025 9:05:00 PM, -9.777
Mar 13 2025 9:10:00 PM, -9.435
Mar 13 2025 9:15:00 PM, -9.333
Mar 13 2025 9:20:00 PM, -9.369
Mar 13 2025 9:25:00 PM, -9.202
Mar 13 2025 9:30:00 PM, -9.154
Mar 13 2025 9:35:00 PM, -9.154
Mar 13 2025 9:40:00 PM, -9.092
Mar 13 2025 9:45:00 PM, -9.11
Mar 13 2025 9:50:00 PM, -8.943
Mar 13 2025 9:55:00 PM, -9.61
Mar 13 2025 10:00:00 PM, -10.66
Mar 13 2025 10:05:00 PM, -9.488
Mar 13 2025 10:10:00 PM, -9.22
Mar 13 2025 10:15:00 PM, -9.268
Mar 13 2025 10:20:00 PM, -8.567
Mar 13 2025 10:25:00 PM, -7.998
Mar 13 2025 10:30:00 PM, -7.989
Mar 13 2025 10:35:00 PM, -7.885
Mar 13 2025 10:40:00 PM, -7.778
Mar 13 2025 10:45:00 PM, -7.748
Mar 13 2025 10:50:00 PM, -7.718
Mar 13 2025 10:55:00 PM, -7.715
Mar 13 2025 11:00:00 PM, -7.632
Mar 13 2025 11:05:00 PM, -7.772
Mar 13 2025 11:10:00 PM, -7.682
Mar 13 2025 11:15:00 PM, -7.611
Mar 13 2025 11:20:00 PM, -7.62
Mar 13 2025 11:25:00 PM, -7.608
Mar 13 2025 11:30:00 PM, -7.384
Mar 13 2025 11:35:00 PM, -7.393
Mar 13 2025 11:40:00 PM, -7.223
Mar 13 2025 11:45:00 PM, -7.375
Mar 13 2025 11:50:00 PM, -7.346
Mar 13 2025 11:55:00 PM, -7.238
Mar 14 2025 12:00:00 AM, -7.241
Mar 14 2025 12:05:00 AM, -7.211
Mar 14 2025 12:10:00 AM, -7.032
Mar 14 2025 12:15:00 AM, -6.866
Mar 14 2025 12:20:00 AM, -6.726
Mar 14 2025 12:25:00 AM, -6.66
Mar 14 2025 12:30:00 AM, -6.559
Mar 14 2025 12:35:00 AM, -6.219
Mar 14 2025 12:40:00 AM, -4.356
Mar 14 2025 12:45:00 AM, -3.799
Mar 14 2025 12:50:00 AM, -3.784
Mar 14 2025 12:55:00 AM, -3.617
Mar 14 2025 1:00:00 AM, -3.412
Mar 14 2025 1:05:00 AM, -3.343
Mar 14 2025 1:10:00 AM, -3.355
Mar 14 2025 1:15:00 AM, -3.328
Mar 14 2025 1:20:00 AM, -3.564
Mar 14 2025 1:25:00 AM, -3.355
Mar 14 2025 1:30:00 AM, -3.564
Mar 14 2025 1:35:00 AM, -3.584
Mar 14 2025 1:40:00 AM, -3.626
Mar 14 2025 1:45:00 AM, -3.576
Mar 14 2025 1:50:00 AM, -3.558
Mar 14 2025 1:55:00 AM, -3.343
Mar 14 2025 2:00:00 AM, -3.409
Mar 14 2025 2:05:00 AM, -3.319
Mar 14 2025 2:10:00 AM, -3.477
Mar 14 2025 2:15:00 AM, -3.382
Mar 14 2025 2:20:00 AM, -3.316
Mar 14 2025 2:25:00 AM, -3.37
Mar 14 2025 2:30:00 AM, -3.429
Mar 14 2025 2:35:00 AM, -3.513
Mar 14 2025 2:40:00 AM, -3.492
Mar 14 2025 2:45:00 AM, -4.83
Mar 14 2025 2:50:00 AM, -5.635
Mar 14 2025 2:55:00 AM, -5.608
Mar 14 2025 3:00:00 AM, -6.022
Mar 14 2025 3:05:00 AM, -6.121
Mar 14 2025 3:10:00 AM, -6.21
Mar 14 2025 3:15:00 AM, -6.147
Mar 14 2025 3:20:00 AM, -6.207
Mar 14 2025 3:25:00 AM, -6.332
Mar 14 2025 3:30:00 AM, -6.38
Mar 14 2025 3:35:00 AM, -6.186
Mar 14 2025 3:40:00 AM, -6.186
Mar 14 2025 3:45:00 AM, -6.067
Mar 14 2025 3:50:00 AM, -6.162
Mar 14 2025 3:55:00 AM, -6.246
Mar 14 2025 4:00:00 AM, -6.293
Mar 14 2025 4:05:00 AM, -6.225
Mar 14 2025 4:10:00 AM, -6.261
Mar 14 2025 4:15:00 AM, -6.189
Mar 14 2025 4:20:00 AM, -6.359
Mar 14 2025 4:25:00 AM, -6.49
Mar 14 2025 4:30:00 AM, -6.356
Mar 14 2025 4:35:00 AM, -6.454
Mar 14 2025 4:40:00 AM, -6.562
Mar 14 2025 4:45:00 AM, -6.395
Mar 14 2025 4:50:00 AM, -6.434
Mar 14 2025 4:55:00 AM, -6.362
Mar 14 2025 5:00:00 AM, -6.195
Mar 14 2025 5:05:00 AM, -6.138
Mar 14 2025 5:10:00 AM, -5.984
Mar 14 2025 5:15:00 AM, -5.465
Mar 14 2025 5:20:00 AM, -5.191
Mar 14 2025 5:25:00 AM, -5.34
Mar 14 2025 5:30:00 AM, -5.197
Mar 14 2025 5:35:00 AM, -5.179
Mar 14 2025 5:40:00 AM, -5.399
Mar 14 2025 5:45:00 AM, -5.441
Mar 14 2025 5:50:00 AM, -5.366
Mar 14 2025 5:55:00 AM, -5.402
Mar 14 2025 6:00:00 AM, -5.447
Mar 14 2025 6:05:00 AM, -5.468
Mar 14 2025 6:10:00 AM, -5.471
Mar 14 2025 6:15:00 AM, -5.626
Mar 14 2025 6:20:00 AM, -5.578
Mar 14 2025 6:25:00 AM, -5.48
Mar 14 2025 6:30:00 AM, -5.459
Mar 14 2025 6:35:00 AM, -5.432
Mar 14 2025 6:40:00 AM, -5.533
Mar 14 2025 6:45:00 AM, -5.518
Mar 14 2025 6:50:00 AM, -6.937
Mar 14 2025 6:55:00 AM, -7.152
Mar 14 2025 7:00:00 AM, -5.96
Mar 14 2025 7:05:00 AM, -5.471
Mar 14 2025 7:10:00 AM, -5.036
Mar 14 2025 7:15:00 AM, -3.483
Mar 14 2025 7:20:00 AM, -2.926
Mar 14 2025 7:25:00 AM, -0.05
Mar 14 2025 7:30:00 AM, 2.811
Mar 14 2025 7:35:00 AM, 7.222
Mar 14 2025 7:40:00 AM, 9.436
Mar 14 2025 7:45:00 AM, 21.36
Mar 14 2025 7:50:00 AM, 44.362
Mar 14 2025 7:55:00 AM, 57.552
Mar 14 2025 8:00:00 AM, 78.068
Mar 14 2025 8:05:00 AM, 61
Mar 14 2025 8:10:00 AM, 42.52
Mar 14 2025 8:15:00 AM, 45.58
Mar 14 2025 8:20:00 AM, 58.658
Mar 14 2025 8:25:00 AM, 77.633
Mar 14 2025 8:30:00 AM, 104.526
Mar 14 2025 8:35:00 AM, 80.175
Mar 14 2025 8:40:00 AM, 88.588
Mar 14 2025 8:45:00 AM, 119.249
Mar 14 2025 8:50:00 AM, 144.798
Mar 14 2025 8:55:00 AM, 210.587
Mar 14 2025 9:00:00 AM, 243.078
Mar 14 2025 9:05:00 AM, 176.541
Mar 14 2025 9:10:00 AM, 204.665
Mar 14 2025 9:15:00 AM, 184.4
Mar 14 2025 9:20:00 AM, 227.372
Mar 14 2025 9:25:00 AM, 238.3
Mar 14 2025 9:30:00 AM, 245.375
Mar 14 2025 9:35:00 AM, 228.96
Mar 14 2025 9:40:00 AM, 263.742
Mar 14 2025 9:45:00 AM, 217.918
Mar 14 2025 9:50:00 AM, 249.351
Mar 14 2025 9:55:00 AM, 273.226
Mar 14 2025 10:00:00 AM, 361.366
Mar 14 2025 10:05:00 AM, 510.303
Mar 14 2025 10:10:00 AM, 364.349
Mar 14 2025 10:15:00 AM, 450.087
Mar 14 2025 10:20:00 AM, 447.054
Mar 14 2025 10:25:00 AM, 482.34
Mar 14 2025 10:30:00 AM, 453.744
Mar 14 2025 10:35:00 AM, 348.086
Mar 14 2025 10:40:00 AM, 263.906
Mar 14 2025 10:45:00 AM, 197.838
Mar 14 2025 10:50:00 AM, 525.756
Mar 14 2025 10:55:00 AM, 660.51
Mar 14 2025 11:00:00 AM, 756.098
Mar 14 2025 11:05:00 AM, 560.001
Mar 14 2025 11:10:00 AM, 571.073
Mar 14 2025 11:15:00 AM, 517.664
Mar 14 2025 11:20:00 AM, 493.948
Mar 14 2025 11:25:00 AM, 584.272
Mar 14 2025 11:30:00 AM, 687.57
Mar 14 2025 11:35:00 AM, 831.676
Mar 14 2025 11:40:00 AM, 1028.941
Mar 14 2025 11:45:00 AM, 847.379
Mar 14 2025 11:50:00 AM, 973.935
Mar 14 2025 11:55:00 AM, 1247.651
Mar 14 2025 12:00:00 PM, 932.724
Mar 14 2025 12:05:00 PM, 751.594
Mar 14 2025 12:10:00 PM, 978.035
Mar 14 2025 12:15:00 PM, 853.706
Mar 14 2025 12:20:00 PM, 774.927
Mar 14 2025 12:25:00 PM, 721.39
Mar 14 2025 12:30:00 PM, 549.207
Mar 14 2025 12:35:00 PM, 698.135
Mar 14 2025 12:40:00 PM, 616.524
Mar 14 2025 12:45:00 PM, 609.241
Mar 14 2025 12:50:00 PM, 806.454
Mar 14 2025 12:55:00 PM, 947.142
Mar 14 2025 1:00:00 PM, 960.625
Mar 14 2025 1:05:00 PM, 724.608
Mar 14 2025 1:10:00 PM, 653.837
Mar 14 2025 1:15:00 PM, 638.167
Mar 14 2025 1:20:00 PM, 907.645
Mar 14 2025 1:25:00 PM, 1166.818
Mar 14 2025 1:30:00 PM, 974.075
Mar 14 2025 1:35:00 PM, 1029.79
Mar 14 2025 1:40:00 PM, 1298.476
Mar 14 2025 1:45:00 PM, 1212.696
Mar 14 2025 1:50:00 PM, 1522.232
Mar 14 2025 1:55:00 PM, 1275.272
Mar 14 2025 2:00:00 PM, 1165.507
Mar 14 2025 2:05:00 PM, 905.973
Mar 14 2025 2:10:00 PM, 901.807
Mar 14 2025 2:15:00 PM, 858.01
Mar 14 2025 2:20:00 PM, 844.676
Mar 14 2025 2:25:00 PM, 746.734
Mar 14 2025 2:30:00 PM, 1038.734
Mar 14 2025 2:35:00 PM, 984.118
Mar 14 2025 2:40:00 PM, 1350.463
Mar 14 2025 2:45:00 PM, 1379.69
Mar 14 2025 2:50:00 PM, 1211.873
Mar 14 2025 2:55:00 PM, 1356.674
Mar 14 2025 3:00:00 PM, 1720.384
Mar 14 2025 3:05:00 PM, 1131.091
Mar 14 2025 3:10:00 PM, 522.251
Mar 14 2025 3:15:00 PM, 821.377
Mar 14 2025 3:20:00 PM, 1287.765
Mar 14 2025 3:25:00 PM, 1128.433
Mar 14 2025 3:30:00 PM, 907.881
Mar 14 2025 3:35:00 PM, 1370.061
Mar 14 2025 3:40:00 PM, 1232.562
Mar 14 2025 3:45:00 PM, 1156.432
Mar 14 2025 3:50:00 PM, 989.497
Mar 14 2025 3:55:00 PM, 1095.373
Mar 14 2025 4:00:00 PM, 808.386
Mar 14 2025 4:05:00 PM, 790.576
Mar 14 2025 4:10:00 PM, 1264.188
Mar 14 2025 4:15:00 PM, 1049.49
Mar 14 2025 4:20:00 PM, 1126.409
Mar 14 2025 4:25:00 PM, 1020.93
Mar 14 2025 4:30:00 PM, 1137.996
Mar 14 2025 4:35:00 PM, 947.136
Mar 14 2025 4:40:00 PM, 939.909
Mar 14 2025 4:45:00 PM, 625.963
Mar 14 2025 4:50:00 PM, 458.989
Mar 14 2025 4:55:00 PM, 446.606
Mar 14 2025 5:00:00 PM, 355.745
Mar 14 2025 5:05:00 PM, 298.423
Mar 14 2025 5:10:00 PM, 305.552
Mar 14 2025 5:15:00 PM, 363.875
Mar 14 2025 5:20:00 PM, 306.255
Mar 14 2025 5:25:00 PM, 312.332
Mar 14 2025 5:30:00 PM, 255.028
Mar 14 2025 5:35:00 PM, 287.981
Mar 14 2025 5:40:00 PM, 479.103
Mar 14 2025 5:45:00 PM, 381.438
Mar 14 2025 5:50:00 PM, 231.407
Mar 14 2025 5:55:00 PM, 161.386
Mar 14 2025 6:00:00 PM, 143.439
Mar 14 2025 6:05:00 PM, 143.484
Mar 14 2025 6:10:00 PM, 144.918
Mar 14 2025 6:15:00 PM, 121.094
Mar 14 2025 6:20:00 PM, 122.375
Mar 14 2025 6:25:00 PM, 99.853
Mar 14 2025 6:30:00 PM, 96.671
Mar 14 2025 6:35:00 PM, 93.783
Mar 14 2025 6:40:00 PM, 85.417
Mar 14 2025 6:45:00 PM, 63.462
Mar 14 2025 6:50:00 PM, 43.467
Mar 14 2025 6:55:00 PM, 33.326
Mar 14 2025 7:00:00 PM, 22.248
Mar 14 2025 7:05:00 PM, 12.384
Mar 14 2025 7:10:00 PM, 6.554
Mar 14 2025 7:15:00 PM, 3.863
Mar 14 2025 7:20:00 PM, 1.723
Mar 14 2025 7:25:00 PM, 0.817
Mar 14 2025 7:30:00 PM, 0.478
Mar 14 2025 7:35:00 PM, 0.376
Mar 14 2025 7:40:00 PM, 0.302
Mar 14 2025 7:45:00 PM, 0.194
Mar 14 2025 7:50:00 PM, 0.332
Mar 14 2025 7:55:00 PM, 0.379
Mar 14 2025 8:00:00 PM, 0.397
Mar 14 2025 8:05:00 PM, 0.332
Mar 14 2025 8:10:00 PM, 0.409
Mar 14 2025 8:15:00 PM, 0.338
Mar 14 2025 8:20:00 PM, 0.344
Mar 14 2025 8:25:00 PM, 0.266
Mar 14 2025 8:30:00 PM, 0.221
Mar 14 2025 8:35:00 PM, 0.29
Mar 14 2025 8:40:00 PM, 0.364
Mar 14 2025 8:45:00 PM, 0.284
Mar 14 2025 8:50:00 PM, 0.332
Mar 14 2025 8:55:00 PM, 0.182
Mar 14 2025 9:00:00 PM, 0.251
Mar 14 2025 9:05:00 PM, 0.224
Mar 14 2025 9:10:00 PM, 0.266
Mar 14 2025 9:15:00 PM, 0.305
Mar 14 2025 9:20:00 PM, 0.32
Mar 14 2025 9:25:00 PM, 0.159
Mar 14 2025 9:30:00 PM, 0.215
Mar 14 2025 9:35:00 PM, 0.37
Mar 14 2025 9:40:00 PM, 0.251
Mar 14 2025 9:45:00 PM, 0.263
Mar 14 2025 9:50:00 PM, 0.197
Mar 14 2025 9:55:00 PM, 0.296
Mar 14 2025 10:00:00 PM, 0.26
Mar 14 2025 10:05:00 PM, 0.34
Mar 14 2025 10:10:00 PM, 0.332
Mar 14 2025 10:15:00 PM, 0.188
Mar 14 2025 10:20:00 PM, 0.349
Mar 14 2025 10:25:00 PM, 0.245
Mar 14 2025 10:30:00 PM, 0.326
Mar 14 2025 10:35:00 PM, 0.203
Mar 14 2025 10:40:00 PM, 0.227
Mar 14 2025 10:45:00 PM, 0.197
Mar 14 2025 10:50:00 PM, 0.245
Mar 14 2025 10:55:00 PM, 0.287
Mar 14 2025 11:00:00 PM, 0.299
Mar 14 2025 11:05:00 PM, 0.344
Mar 14 2025 11:10:00 PM, 0.302
Mar 14 2025 11:15:00 PM, 0.326
Mar 14 2025 11:20:00 PM, 0.329
Mar 14 2025 11:25:00 PM, 0.323
Mar 14 2025 11:30:00 PM, 0.293
Mar 14 2025 11:35:00 PM, 0.248
Mar 14 2025 11:40:00 PM, 0.281
Mar 14 2025 11:45:00 PM, 0.314
Mar 14 2025 11:50:00 PM, 0.23
Mar 14 2025 11:55:00 PM, 0.269
Mar 15 2025 12:00:00 AM, 0.2
Mar 15 2025 12:05:00 AM, 0.364
Mar 15 2025 12:10:00 AM, 0.281
Mar 15 2025 12:15:00 AM, 0.29
Mar 15 2025 12:20:00 AM, 0.224
Mar 15 2025 12:25:00 AM, 0.311
Mar 15 2025 12:30:00 AM, 0.281
Mar 15 2025 12:35:00 AM, 0.293
Mar 15 2025 12:40:00 AM, 0.281
Mar 15 2025 12:45:00 AM, 0.221
Mar 15 2025 12:50:00 AM, 0.242
Mar 15 2025 12:55:00 AM, 0.326
Mar 15 2025 1:00:00 AM, 0.197
Mar 15 2025 1:05:00 AM, 0.281
Mar 15 2025 1:10:00 AM, 0.275
Mar 15 2025 1:15:00 AM, 0.37
Mar 15 2025 1:20:00 AM, 0.299
Mar 15 2025 1:25:00 AM, 0.242
Mar 15 2025 1:30:00 AM, 0.338
Mar 15 2025 1:35:00 AM, 0.2
Mar 15 2025 1:40:00 AM, 0.287
Mar 15 2025 1:45:00 AM, 0.358
Mar 15 2025 1:50:00 AM, 0.26
Mar 15 2025 1:55:00 AM, 0.332
Mar 15 2025 2:00:00 AM, 0.194
Mar 15 2025 2:05:00 AM, 0.305
Mar 15 2025 2:10:00 AM, 0.278
Mar 15 2025 2:15:00 AM, 0.135
Mar 15 2025 2:20:00 AM, 0.245
Mar 15 2025 2:25:00 AM, 0.275
Mar 15 2025 2:30:00 AM, 0.123
Mar 15 2025 2:35:00 AM, 0.269
Mar 15 2025 2:40:00 AM, 0.224
Mar 15 2025 2:45:00 AM, 0.269
Mar 15 2025 2:50:00 AM, 0.177
Mar 15 2025 2:55:00 AM, 0.293
Mar 15 2025 3:00:00 AM, 0.209
Mar 15 2025 3:05:00 AM, 0.293
Mar 15 2025 3:10:00 AM, 0.227
Mar 15 2025 3:15:00 AM, 0.329
Mar 15 2025 3:20:00 AM, 0.233
Mar 15 2025 3:25:00 AM, 0.23
Mar 15 2025 3:30:00 AM, 0.296
Mar 15 2025 3:35:00 AM, 0.299
Mar 15 2025 3:40:00 AM, 0.344
Mar 15 2025 3:45:00 AM, 0.26
Mar 15 2025 3:50:00 AM, 0.224
Mar 15 2025 3:55:00 AM, 0.269
Mar 15 2025 4:00:00 AM, 0.18
Mar 15 2025 4:05:00 AM, 0.302
Mar 15 2025 4:10:00 AM, 0.314
Mar 15 2025 4:15:00 AM, 0.182
Mar 15 2025 4:20:00 AM, 0.129
Mar 15 2025 4:25:00 AM, 0.242
Mar 15 2025 4:30:00 AM, 0.186
Mar 15 2025 4:35:00 AM, 0.26
Mar 15 2025 4:40:00 AM, 0.248
Mar 15 2025 4:45:00 AM, 0.263
Mar 15 2025 4:50:00 AM, 0.278
Mar 15 2025 4:55:00 AM, 0.287
Mar 15 2025 5:00:00 AM, 0.203
Mar 15 2025 5:05:00 AM, 0.212
Mar 15 2025 5:10:00 AM, 0.242
Mar 15 2025 5:15:00 AM, 0.188
Mar 15 2025 5:20:00 AM, 0.212
Mar 15 2025 5:25:00 AM, 0.254
Mar 15 2025 5:30:00 AM, 0.29
Mar 15 2025 5:35:00 AM, 0.263
Mar 15 2025 5:40:00 AM, 0.251
Mar 15 2025 5:45:00 AM, 0.141
Mar 15 2025 5:50:00 AM, 0.299
Mar 15 2025 5:55:00 AM, 0.233
Mar 15 2025 6:00:00 AM, 0.2
Mar 15 2025 6:05:00 AM, 0.212
Mar 15 2025 6:10:00 AM, 0.326
Mar 15 2025 6:15:00 AM, 0.263
Mar 15 2025 6:20:00 AM, 0.18
Mar 15 2025 6:25:00 AM, 0.153
Mar 15 2025 6:30:00 AM, 0.272
Mar 15 2025 6:35:00 AM, 0.081
Mar 15 2025 6:40:00 AM, 0.218
Mar 15 2025 6:45:00 AM, 0.212
Mar 15 2025 6:50:00 AM, 0.314
Mar 15 2025 6:55:00 AM, 0.707
Mar 15 2025 7:00:00 AM, 1.559
Mar 15 2025 7:05:00 AM, 3.789
Mar 15 2025 7:10:00 AM, 7.904
Mar 15 2025 7:15:00 AM, 14.079
Mar 15 2025 7:20:00 AM, 22.287
Mar 15 2025 7:25:00 AM, 36.61
Mar 15 2025 7:30:00 AM, 51.943
Mar 15 2025 7:35:00 AM, 80.336
Mar 15 2025 7:40:00 AM, 112.418
Mar 15 2025 7:45:00 AM, 144.083
Mar 15 2025 7:50:00 AM, 175.614
Mar 15 2025 7:55:00 AM, 208.262
Mar 15 2025 8:00:00 AM, 240.804
Mar 15 2025 8:05:00 AM, 277.598
Mar 15 2025 8:10:00 AM, 315.628
Mar 15 2025 8:15:00 AM, 354.353
Mar 15 2025 8:20:00 AM, 394.011
Mar 15 2025 8:25:00 AM, 435.258
Mar 15 2025 8:30:00 AM, 475.559
Mar 15 2025 8:35:00 AM, 512.812
Mar 15 2025 8:40:00 AM, 553.016
Mar 15 2025 8:45:00 AM, 561.158
Mar 15 2025 8:50:00 AM, 643.865
Mar 15 2025 8:55:00 AM, 684.608
Mar 15 2025 9:00:00 AM, 736.708
Mar 15 2025 9:05:00 AM, 789.506
Mar 15 2025 9:10:00 AM, 861.404
Mar 15 2025 9:15:00 AM, 748.087
Mar 15 2025 9:20:00 AM, 816.45
Mar 15 2025 9:25:00 AM, 824.282
Mar 15 2025 9:30:00 AM, 828.055
Mar 15 2025 9:35:00 AM, 882.805
Mar 15 2025 9:40:00 AM, 947.586
Mar 15 2025 9:45:00 AM, 910.167
Mar 15 2025 9:50:00 AM, 1074.324
Mar 15 2025 9:55:00 AM, 1096.449
Mar 15 2025 10:00:00 AM, 1126.192
Mar 15 2025 10:05:00 AM, 1180.667
Mar 15 2025 10:10:00 AM, 1216.472
Mar 15 2025 10:15:00 AM, 1282.046
Mar 15 2025 10:20:00 AM, 1294.184
Mar 15 2025 10:25:00 AM, 1329.76
Mar 15 2025 10:30:00 AM, 1380.248
Mar 15 2025 10:35:00 AM, 1368.601
Mar 15 2025 10:40:00 AM, 1439.933
Mar 15 2025 10:45:00 AM, 1464.639
Mar 15 2025 10:50:00 AM, 1499.484
Mar 15 2025 10:55:00 AM, 1530.255
Mar 15 2025 11:00:00 AM, 1517.547
Mar 15 2025 11:05:00 AM, 1562.912
Mar 15 2025 11:10:00 AM, 1525.847
Mar 15 2025 11:15:00 AM, 1616.07
Mar 15 2025 11:20:00 AM, 1608.852
Mar 15 2025 11:25:00 AM, 1631.985
Mar 15 2025 11:30:00 AM, 1587.618
Mar 15 2025 11:35:00 AM, 1700.521
Mar 15 2025 11:40:00 AM, 1700.077
Mar 15 2025 11:45:00 AM, 1740.549
Mar 15 2025 11:50:00 AM, 1752.145
Mar 15 2025 11:55:00 AM, 1767.991
Mar 15 2025 12:00:00 PM, 1781.885
Mar 15 2025 12:05:00 PM, 1795.033
Mar 15 2025 12:10:00 PM, 1808.59
Mar 15 2025 12:15:00 PM, 1819.066
Mar 15 2025 12:20:00 PM, 1829.092
Mar 15 2025 12:25:00 PM, 1839.349
Mar 15 2025 12:30:00 PM, 1848.728
Mar 15 2025 12:35:00 PM, 1854.516
Mar 15 2025 12:40:00 PM, 1862.25
Mar 15 2025 12:45:00 PM, 1865.48
Mar 15 2025 12:50:00 PM, 1869.381
Mar 15 2025 12:55:00 PM, 1872.227
Mar 15 2025 1:00:00 PM, 1876.325
Mar 15 2025 1:05:00 PM, 1878.683
Mar 15 2025 1:10:00 PM, 1878.575
Mar 15 2025 1:15:00 PM, 1879.55
Mar 15 2025 1:20:00 PM, 1875.78
Mar 15 2025 1:25:00 PM, 1873.735
Mar 15 2025 1:30:00 PM, 1869.497
Mar 15 2025 1:35:00 PM, 1866.282
Mar 15 2025 1:40:00 PM, 1857.487
Mar 15 2025 1:45:00 PM, 1850.397
Mar 15 2025 1:50:00 PM, 1843.602
Mar 15 2025 1:55:00 PM, 1834.277
Mar 15 2025 2:00:00 PM, 1824.159
Mar 15 2025 2:05:00 PM, 1813.555
Mar 15 2025 2:10:00 PM, 1800.845
Mar 15 2025 2:15:00 PM, 1789.562
Mar 15 2025 2:20:00 PM, 1774.005
Mar 15 2025 2:25:00 PM, 1759.229
Mar 15 2025 2:30:00 PM, 1743.037
Mar 15 2025 2:35:00 PM, 1725.862
Mar 15 2025 2:40:00 PM, 1706.875
Mar 15 2025 2:45:00 PM, 1687.399
Mar 15 2025 2:50:00 PM, 1667.81
Mar 15 2025 2:55:00 PM, 1646.8
Mar 15 2025 3:00:00 PM, 1626.561
Mar 15 2025 3:05:00 PM, 1601.133
Mar 15 2025 3:10:00 PM, 1579.133
Mar 15 2025 3:15:00 PM, 1552.377
Mar 15 2025 3:20:00 PM, 1528.356
Mar 15 2025 3:25:00 PM, 1501.48
Mar 15 2025 3:30:00 PM, 1474.164
Mar 15 2025 3:35:00 PM, 1444.192
Mar 15 2025 3:40:00 PM, 1418.159
Mar 15 2025 3:45:00 PM, 1389.054
Mar 15 2025 3:50:00 PM, 1360.182
Mar 15 2025 3:55:00 PM, 1334.099
Mar 15 2025 4:00:00 PM, 1304.532
Mar 15 2025 4:05:00 PM, 1276.106
Mar 15 2025 4:10:00 PM, 1242.889
Mar 15 2025 4:15:00 PM, 1211.71
Mar 15 2025 4:20:00 PM, 1175.437
Mar 15 2025 4:25:00 PM, 1141.638
Mar 15 2025 4:30:00 PM, 1108.99
Mar 15 2025 4:35:00 PM, 1076.02
Mar 15 2025 4:40:00 PM, 1041.187
Mar 15 2025 4:45:00 PM, 1001.955
Mar 15 2025 4:50:00 PM, 966.839
Mar 15 2025 4:55:00 PM, 929.958
Mar 15 2025 5:00:00 PM, 893.403
Mar 15 2025 5:05:00 PM, 854.323
Mar 15 2025 5:10:00 PM, 816.724
Mar 15 2025 5:15:00 PM, 777.496
Mar 15 2025 5:20:00 PM, 741.879
Mar 15 2025 5:25:00 PM, 701.717
Mar 15 2025 5:30:00 PM, 661.898
Mar 15 2025 5:35:00 PM, 620.974
Mar 15 2025 5:40:00 PM, 579.182
Mar 15 2025 5:45:00 PM, 538.35
Mar 15 2025 5:50:00 PM, 494.323
Mar 15 2025 5:55:00 PM, 454.06
Mar 15 2025 6:00:00 PM, 415.225
Mar 15 2025 6:05:00 PM, 375.403
Mar 15 2025 6:10:00 PM, 337.19
Mar 15 2025 6:15:00 PM, 300.504
Mar 15 2025 6:20:00 PM, 264.24
Mar 15 2025 6:25:00 PM, 231.529
Mar 15 2025 6:30:00 PM, 199.179
Mar 15 2025 6:35:00 PM, 166.855
Mar 15 2025 6:40:00 PM, 136.844
Mar 15 2025 6:45:00 PM, 92.558
Mar 15 2025 6:50:00 PM, 68.34
Mar 15 2025 6:55:00 PM, 52.843
Mar 15 2025 7:00:00 PM, 38.353
Mar 15 2025 7:05:00 PM, 25.136
Mar 15 2025 7:10:00 PM, 15.605
Mar 15 2025 7:15:00 PM, 8.667
Mar 15 2025 7:20:00 PM, 4.406
Mar 15 2025 7:25:00 PM, 1.923
Mar 15 2025 7:30:00 PM, 0.746
Mar 15 2025 7:35:00 PM, 0.367
Mar 15 2025 7:40:00 PM, 0.221
Mar 15 2025 7:45:00 PM, 0.257
Mar 15 2025 7:50:00 PM, 0.32
Mar 15 2025 7:55:00 PM, 0.212
Mar 15 2025 8:00:00 PM, 0.239
Mar 15 2025 8:05:00 PM, 0.296
Mar 15 2025 8:10:00 PM, 0.248
Mar 15 2025 8:15:00 PM, 0.236
Mar 15 2025 8:20:00 PM, 0.23
Mar 15 2025 8:25:00 PM, 0.239
Mar 15 2025 8:30:00 PM, 0.221
Mar 15 2025 8:35:00 PM, 0.165
Mar 15 2025 8:40:00 PM, 0.257
Mar 15 2025 8:45:00 PM, 0.239
Mar 15 2025 8:50:00 PM, 0.224
Mar 15 2025 8:55:00 PM, 0.26
Mar 15 2025 9:00:00 PM, 0.182
Mar 15 2025 9:05:00 PM, 0.063
Mar 15 2025 9:10:00 PM, 0.18
Mar 15 2025 9:15:00 PM, 0.221
Mar 15 2025 9:20:00 PM, 0.129
Mar 15 2025 9:25:00 PM, 0.2
Mar 15 2025 9:30:00 PM, 0.32
Mar 15 2025 9:35:00 PM, 0.281
Mar 15 2025 9:40:00 PM, 0.186
Mar 15 2025 9:45:00 PM, 0.233
Mar 15 2025 9:50:00 PM, 0.224
Mar 15 2025 9:55:00 PM, 0.156
Mar 15 2025 10:00:00 PM, 0.257
Mar 15 2025 10:05:00 PM, 0.2
Mar 15 2025 10:10:00 PM, 0.203
Mar 15 2025 10:15:00 PM, 0.221
Mar 15 2025 10:20:00 PM, 0.248
Mar 15 2025 10:25:00 PM, 0.334
Mar 15 2025 10:30:00 PM, 0.197
Mar 15 2025 10:35:00 PM, 0.236
Mar 15 2025 10:40:00 PM, 0.153
