SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
32,10:39:56,2025-04-19,Petal_2025_low,glb and ks,,Cojo,016,Top,-0.057969,1.901341,-0.059792,-1.537186,1.159454,1.245355,3.719690,2.560236,12.206282,11.364330,36.458344,0.441786,7.500000,40.52,43.52,23.24,27.66,27.66,102.03,79.7,79.5,0.3,2047,4.074,10:35:42,2025-04-19,-3.59,0,0.000,0.001,0.002,-0.001,0.001,-0.001,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.471843,2.510085,1.061449,0.757048,0.292554,0.052852,0.123889,1.901612,39.260387,0.000147,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
33,10:40:29,2025-04-19,Petal_2025_low,glb and ks,,Cojo,016,Bottom,-0.065044,1.902366,-0.067347,-1.527810,1.162881,1.248174,3.424782,2.261901,12.237000,11.400798,33.576294,0.441786,7.500000,40.41,43.37,23.34,26.25,26.25,102.00,79.8,80.0,-0.3,1804,4.073,10:35:42,2025-04-19,-3.59,0,-0.000,-0.001,0.002,-0.002,-0.001,-0.002,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.471614,2.509904,1.061822,0.758070,0.291467,0.034708,0.126507,1.688862,39.199593,0.000144,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
34,10:40:58,2025-04-19,Petal_2025_low,glb and ks,,Cojo,017,Top,-0.098949,1.899747,-0.104386,-1.670592,1.143344,1.236802,2.744818,1.601474,12.124177,11.208020,26.907013,0.441786,7.500000,39.61,42.84,23.39,22.56,22.56,102.01,79.7,80.0,-0.4,1228,4.074,10:35:42,2025-04-19,-3.59,0,0.001,0.001,-9999.000,-0.005,-0.007,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.470846,2.508700,1.060870,0.758048,0.290861,-0.009247,0.128913,1.183445,39.130211,0.000146,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
35,10:41:17,2025-04-19,Petal_2025_low,glb and ks,,Cojo,017,Bottom,-0.093332,1.904545,-0.098141,-1.623775,1.156166,1.246699,2.811156,1.654989,12.221129,11.333657,27.557175,0.441786,7.500000,40.01,43.14,23.41,22.95,22.95,102.01,79.9,79.6,0.4,152,4.074,10:35:42,2025-04-19,-3.59,0,0.000,-0.000,-9999.000,0.000,-0.000,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.471265,2.509291,1.062615,0.757220,0.290651,-0.004932,0.130473,0.240291,39.105534,0.000142,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
36,10:42:15,2025-04-19,Petal_2025_low,glb and ks,,Cojo,018,Top,-0.092846,1.904644,-0.097603,-1.677076,1.177603,1.271088,2.895556,1.717953,12.459326,11.542977,28.382519,0.441786,7.500000,40.62,43.84,23.46,23.44,23.44,102.02,79.9,80.1,-0.3,1210,4.073,10:35:42,2025-04-19,-3.59,0,0.000,0.000,-0.002,0.001,0.002,0.001,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.472257,2.510185,1.062652,0.758328,0.290032,0.000097,0.135118,1.168008,39.019348,0.000139,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
37,10:42:35,2025-04-19,Petal_2025_low,glb and ks,,Cojo,018,Bottom,-0.098406,1.911754,-0.103746,-1.640199,1.164447,1.255430,2.746098,1.581651,12.308377,11.416375,26.923058,0.441786,7.500000,40.09,43.23,23.49,22.56,22.56,102.00,80.3,79.2,1.3,1429,4.072,10:35:42,2025-04-19,-3.59,0,0.001,0.000,-0.002,0.000,-0.000,0.001,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.471371,2.509401,1.065248,0.756420,0.289694,-0.010333,0.136777,1.360166,39.015770,0.000143,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
38,10:42:59,2025-04-19,Petal_2025_low,glb and ks,,Cojo,019,Top,-0.095591,1.902876,-0.100647,-1.592291,1.159022,1.247889,2.741897,1.582875,12.233905,11.362679,26.880686,0.441786,7.500000,39.86,42.92,23.51,22.54,22.54,102.00,79.8,79.6,0.3,166,4.072,10:35:42,2025-04-19,-3.59,0,0.000,0.000,-9999.000,0.002,-0.000,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.470925,2.509052,1.062007,0.757104,0.289474,-0.010845,0.138595,0.252921,38.990021,0.000141,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
39,10:43:20,2025-04-19,Petal_2025_low,glb and ks,,Cojo,019,Bottom,-0.092799,1.891481,-0.097587,-1.598079,1.161807,1.251688,2.799738,1.637932,12.271297,11.390123,27.448078,0.441786,7.500000,39.92,43.01,23.52,22.88,22.88,102.00,79.2,79.6,-0.5,185,4.072,10:35:42,2025-04-19,-3.59,0,-0.000,-0.000,-9999.000,-0.004,0.001,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.471046,2.509130,1.057874,0.757109,0.289278,-0.007091,0.140170,0.269320,38.963554,0.000141,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
40,10:44:26,2025-04-19,Petal_2025_low,glb and ks,,Cojo,020,Top,-0.093068,1.904319,-0.097850,-1.637238,1.167906,1.259200,2.841379,1.673474,12.342674,11.447810,27.851198,0.441786,7.500000,39.96,43.09,23.59,23.13,23.13,102.02,79.9,73.7,7.8,1259,4.071,10:35:42,2025-04-19,-3.59,0,-0.000,-0.001,-0.002,0.005,0.001,0.002,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.471148,2.509183,1.062533,0.744756,0.288494,-0.005075,0.145288,1.211320,38.885593,0.000151,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
41,10:44:46,2025-04-19,Petal_2025_low,glb and ks,,Cojo,020,Bottom,-0.089106,1.895657,-0.093501,-1.592928,1.182164,1.271493,2.885453,1.703289,12.463995,11.588333,28.285076,0.441786,7.500000,40.38,43.44,23.62,23.38,23.38,102.01,79.4,79.7,-0.4,487,4.070,10:35:42,2025-04-19,-3.59,0,0.000,-0.000,-9999.000,0.001,0.001,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.471641,2.509802,1.059386,0.757447,0.288180,-0.002451,0.146701,0.534368,38.879158,0.000139,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
42,10:45:30,2025-04-19,Petal_2025_low,glb and ks,,Cojo,021,Top,-0.094865,1.901423,-0.099846,-1.715748,1.166710,1.262565,2.884895,1.718186,12.376419,11.436788,28.279474,0.441786,7.500000,39.67,42.93,23.70,23.38,23.38,102.01,79.7,79.7,0.0,164,4.070,10:35:42,2025-04-19,-3.59,0,0.000,0.001,-9999.000,0.001,-0.001,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.470899,2.508723,1.061479,0.757444,0.287279,-0.003406,0.149742,0.251019,38.854122,0.000143,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
43,10:46:08,2025-04-19,Petal_2025_low,glb and ks,,Cojo,021,Bottom,0.001276,1.901715,0.001275,0.020706,1.270432,1.269276,2.893228,1.622796,12.442025,12.453351,28.360735,0.441786,7.500000,42.96,42.92,23.79,23.43,23.43,102.02,79.8,79.6,0.2,130,4.069,10:45:58,2025-04-19,-0.33,1,-0.000,0.000,-9999.000,0.002,-0.002,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.470872,2.508755,1.061585,0.757150,0.286246,-0.003910,0.152409,0.220961,38.811207,0.000145,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
44,10:46:30,2025-04-19,Petal_2025_low,glb and ks,,Cojo,022,Top,0.000335,1.904053,0.000335,0.007957,1.272276,1.271832,3.640137,2.367861,12.467264,12.471610,35.682804,0.441786,7.500000,42.88,42.87,23.84,27.29,27.29,102.01,79.9,79.5,0.5,1901,4.069,10:45:58,2025-04-19,-0.33,1,0.000,0.000,-9999.000,0.004,-0.003,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.470779,2.508622,1.062436,0.757003,0.285612,0.041196,0.153999,1.773898,38.776516,0.000141,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
45,10:46:46,2025-04-19,Petal_2025_low,glb and ks,,Cojo,022,Bottom,0.001517,1.902464,0.001516,0.031111,1.268618,1.266883,3.315318,2.046700,12.421186,12.438195,32.505116,0.441786,7.500000,42.66,42.60,23.88,25.70,25.70,101.99,79.8,79.7,0.2,1141,4.069,10:45:58,2025-04-19,-0.33,1,0.000,0.001,-9999.000,0.001,-0.004,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.470391,2.508284,1.061858,0.757294,0.285173,0.021687,0.155106,1.107655,38.765789,0.000143,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
46,10:47:23,2025-04-19,Petal_2025_low,glb and ks,,Cojo,023,Top,0.005074,1.894518,0.005060,0.126681,1.269804,1.262701,3.760749,2.490945,12.378143,12.447775,36.866291,0.441786,7.500000,42.50,42.26,23.96,27.85,27.85,102.01,79.4,79.3,0.1,1962,4.068,10:45:58,2025-04-19,-0.33,1,0.000,0.000,-9999.000,-0.004,-0.001,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.469892,2.508032,1.058973,0.756495,0.284293,0.046604,0.157783,1.826932,38.727524,0.000140,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
47,10:47:37,2025-04-19,Petal_2025_low,glb and ks,,Cojo,023,Bottom,0.005152,1.899640,0.005138,0.120361,1.274110,1.267386,3.606240,2.332130,12.426086,12.492012,35.357376,0.441786,7.500000,42.58,42.35,23.99,27.13,27.13,101.99,79.7,79.8,-0.2,1956,4.068,10:45:58,2025-04-19,-0.33,1,0.000,0.001,-9999.000,0.003,-0.000,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.470012,2.508137,1.060831,0.757589,0.283985,0.037559,0.158858,1.821460,38.711784,0.000136,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
48,10:47:57,2025-04-19,Petal_2025_low,glb and ks,,Cojo,024,Top,0.000854,1.896985,0.000854,0.020539,1.265943,1.264793,3.660955,2.395012,12.400451,12.411722,35.893215,0.441786,7.500000,42.22,42.18,24.02,27.39,27.39,102.00,79.5,79.8,-0.3,1923,4.068,10:45:58,2025-04-19,-0.33,1,0.001,0.000,-9999.000,0.002,-0.000,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.469765,2.507604,1.059867,0.757527,0.283624,0.040295,0.160299,1.793247,38.699627,0.000145,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
49,10:48:13,2025-04-19,Petal_2025_low,glb and ks,,Cojo,024,Bottom,0.005446,1.911497,0.005431,0.091736,1.261524,1.256442,2.948147,1.686622,12.323314,12.373163,28.915731,0.441786,7.500000,42.04,41.87,24.03,23.74,23.74,101.96,80.3,79.7,0.7,167,4.067,10:45:58,2025-04-19,-0.33,1,0.000,0.000,-9999.000,-0.001,-0.000,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.469310,2.507327,1.065153,0.757424,0.283459,-0.003170,0.161432,0.253708,38.683174,0.000147,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
50,10:48:35,2025-04-19,Petal_2025_low,glb and ks,,Cojo,025,Top,0.000598,1.908565,0.000598,0.015521,1.262832,1.261971,3.845213,2.582381,12.375446,12.383897,37.707874,0.441786,7.500000,42.02,42.00,24.06,28.23,28.23,101.97,80.1,79.6,0.7,2018,4.067,10:45:58,2025-04-19,-0.33,1,-0.000,0.001,-9999.000,0.001,-0.001,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.469488,2.507302,1.064082,0.757111,0.283203,0.050125,0.162930,1.875830,38.644196,0.000147,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
51,10:48:49,2025-04-19,Petal_2025_low,glb and ks,,Cojo,025,Bottom,0.004471,1.896876,0.004460,0.094787,1.266734,1.261429,3.384457,2.117723,12.369194,12.421213,33.186970,0.441786,7.500000,42.13,41.95,24.07,26.05,26.05,101.98,79.5,79.9,-0.5,1796,4.067,10:45:58,2025-04-19,-0.33,1,0.000,0.001,-9999.000,0.001,0.002,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.469425,2.507457,1.059828,0.757764,0.283095,0.023672,0.163938,1.681628,38.642048,0.000154,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
52,10:49:06,2025-04-19,Petal_2025_low,glb and ks,,Cojo,026,Top,-0.002947,1.898927,-0.002951,-0.053940,1.257521,1.260536,3.081756,1.824235,12.360224,12.330660,30.218254,0.441786,7.500000,41.80,41.90,24.08,24.48,24.48,101.98,79.6,79.7,-0.1,126,4.067,10:45:58,2025-04-19,-0.33,1,-0.000,-0.000,-9999.000,-0.003,-0.002,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.469345,2.506962,1.060572,0.757409,0.282984,0.004942,0.165116,0.217556,38.612366,0.000144,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
53,10:49:22,2025-04-19,Petal_2025_low,glb and ks,,Cojo,026,Bottom,0.001252,1.904227,0.001251,0.021213,1.271714,1.270533,2.964531,1.692817,12.457887,12.469470,29.067953,0.441786,7.500000,42.27,42.23,24.08,23.83,23.83,101.99,79.9,77.3,3.3,172,4.066,10:45:58,2025-04-19,-0.33,1,-0.000,0.000,-9999.000,-0.003,-0.003,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.469815,2.507658,1.062500,0.752297,0.282965,-0.002615,0.166239,0.257727,38.600204,0.000141,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
54,10:49:43,2025-04-19,Petal_2025_low,glb and ks,,Cojo,027,Top,-0.000109,1.900941,-0.000109,-0.001884,1.288610,1.288715,3.007024,1.718414,12.635698,12.634667,29.483519,0.441786,7.500000,42.78,42.79,24.09,24.07,24.07,101.99,79.7,79.6,0.2,1271,4.066,10:45:58,2025-04-19,-0.33,1,0.000,-0.000,-9999.000,0.001,0.000,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.470613,2.508422,1.061304,0.757170,0.282768,-0.000065,0.167805,1.221418,38.578751,0.000143,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
55,10:49:58,2025-04-19,Petal_2025_low,glb and ks,,Cojo,027,Bottom,0.005069,1.900564,0.005056,0.106411,1.287084,1.281144,3.384367,2.097284,12.561928,12.620168,33.184547,0.441786,7.500000,42.69,42.50,24.11,26.05,26.05,101.99,79.7,79.5,0.2,1935,4.066,10:45:58,2025-04-19,-0.33,1,0.000,0.000,-9999.000,-0.001,0.003,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.470196,2.508287,1.061167,0.757062,0.282601,0.023148,0.168940,1.803232,38.572311,0.000153,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
56,10:50:18,2025-04-19,Petal_2025_low,glb and ks,,Cojo,028,Top,-0.000978,1.900631,-0.000979,-0.017623,1.280964,1.281948,3.078242,1.797277,12.568335,12.558688,30.179356,0.441786,7.500000,42.44,42.47,24.13,24.46,24.46,102.00,79.7,79.6,0.2,140,4.067,10:45:58,2025-04-19,-0.33,1,-0.000,-0.000,-9999.000,0.001,-0.003,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.470151,2.507899,1.061191,0.757135,0.282358,0.004066,0.170325,0.230362,38.570881,0.000141,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
57,10:50:36,2025-04-19,Petal_2025_low,glb and ks,,Cojo,028,Bottom,0.007564,1.906289,0.007534,0.133180,1.287137,1.279732,3.051790,1.764653,12.547464,12.620072,29.922077,0.441786,7.500000,42.60,42.36,24.15,24.31,24.31,101.99,80.0,79.7,0.3,142,4.066,10:45:58,2025-04-19,-0.33,1,0.000,0.001,-9999.000,-0.006,-0.003,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.469990,2.508145,1.063251,0.757459,0.282196,0.002212,0.171597,0.231335,38.559078,0.000143,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
58,10:51:22,2025-04-19,Petal_2025_low,glb and ks,,Cojo,029,Top,0.002378,1.905230,0.002375,0.047346,1.279998,1.277364,3.268039,1.988041,12.524709,12.550542,32.043530,0.441786,7.500000,42.23,42.14,24.20,25.46,25.46,101.99,80.0,79.3,0.8,1824,4.065,10:45:58,2025-04-19,-0.33,1,-0.000,0.000,0.002,0.001,0.005,0.004,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.469671,2.507579,1.062865,0.756632,0.281589,0.015069,0.174797,1.706067,38.530113,0.000144,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
59,10:51:52,2025-04-19,Petal_2025_low,glb and ks,,Cojo,029,Bottom,0.000953,1.904817,0.000952,0.016623,1.281812,1.280887,3.024347,1.742535,12.558825,12.567897,29.653078,0.441786,7.500000,42.21,42.18,24.23,24.16,24.16,101.99,79.9,79.6,0.5,132,4.064,10:45:58,2025-04-19,-0.33,1,0.001,0.001,-9999.000,-0.001,-0.003,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.469719,2.507544,1.062714,0.757117,0.281240,-0.000548,0.176873,0.222920,38.515808,0.000148,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
60,10:52:43,2025-04-19,Petal_2025_low,glb and ks,,Cojo,030,Top,0.001535,1.899436,0.001534,0.035225,1.281706,1.279738,3.568697,2.286991,12.547678,12.566974,34.990658,0.441786,7.500000,42.12,42.06,24.26,26.95,26.95,101.99,79.6,79.7,-0.1,2023,4.064,10:45:58,2025-04-19,-0.33,1,0.001,-0.000,-9999.000,-0.001,-0.002,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.469536,2.507406,1.060757,0.757431,0.280864,0.032110,0.180288,1.880597,38.477898,0.000142,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
61,10:53:09,2025-04-19,Petal_2025_low,glb and ks,,Cojo,030,Bottom,0.002752,1.901243,0.002748,0.049361,1.282084,1.279330,3.074493,1.792409,12.544607,12.571611,30.147261,0.441786,7.500000,42.09,42.00,24.28,24.44,24.44,101.98,79.7,79.6,0.2,120,4.063,10:45:58,2025-04-19,-0.33,1,0.000,0.000,-9999.000,0.005,0.001,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.469448,2.507353,1.061414,0.757195,0.280663,0.002049,0.182092,0.212366,38.469673,0.000139,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
62,10:53:54,2025-04-19,Petal_2025_low,glb and ks,,Cojo,031,Top,-0.001845,1.901468,-0.001847,-0.034901,1.271116,1.273063,3.156146,1.885030,12.483180,12.464087,30.947994,0.441786,7.500000,41.63,41.69,24.32,24.88,24.88,101.98,79.7,79.6,0.2,1427,4.063,10:45:58,2025-04-19,-0.33,1,-0.000,-0.001,-9999.000,-0.005,-0.001,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.468996,2.506654,1.061495,0.757232,0.280200,0.006702,0.185004,1.358475,38.403511,0.000143,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
63,10:54:17,2025-04-19,Petal_2025_low,glb and ks,,Cojo,031,Bottom,0.005730,1.906471,0.005713,0.124355,1.270090,1.263176,3.438501,2.168411,12.386628,12.454429,33.717731,0.441786,7.500000,41.53,41.30,24.35,26.32,26.32,101.98,80.0,79.4,0.8,1805,4.063,10:45:58,2025-04-19,-0.33,1,0.000,-0.000,-9999.000,-0.001,-0.001,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.468431,2.506500,1.063317,0.756660,0.279904,0.023507,0.186619,1.689261,38.435341,0.000137,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
64,10:54:46,2025-04-19,Petal_2025_low,glb and ks,,Cojo,032,Top,0.000774,1.899636,0.000774,0.014807,1.245718,1.244891,3.154943,1.909225,12.206790,12.214903,30.935823,0.441786,7.500000,40.67,40.65,24.37,24.87,24.87,101.98,79.6,79.5,0.2,1497,4.062,10:45:58,2025-04-19,-0.33,1,0.001,0.001,-9999.000,-0.003,-0.005,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.467484,2.505219,1.060829,0.756969,0.279640,0.006035,0.188526,1.419519,38.382767,0.000142,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
65,10:55:05,2025-04-19,Petal_2025_low,glb and ks,,Cojo,032,Bottom,0.003615,1.901146,0.003608,0.061409,1.250913,1.247486,2.950202,1.699289,12.236016,12.269625,28.937164,0.441786,7.500000,40.85,40.74,24.37,23.75,23.75,101.95,79.7,79.1,0.7,1749,4.062,10:45:58,2025-04-19,-0.33,1,0.000,0.000,0.002,-0.001,0.001,0.003,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.467619,2.505486,1.061378,0.756205,0.279680,-0.006990,0.189761,1.640352,38.373470,0.000147,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
